TIGR01958	PE_Scaf8449_0.8
TIGR00898	PE_Scaf4124_5.3
TIGR04506	PE_Scaf3512_6.31
TIGR00813	PE_Scaf3585_1.4
TIGR00932	PE_Scaf6320_1.2
TIGR00932	PE_Scaf6320_1.2
TIGR00763	PE_Scaf7350_2.9
TIGR02349	PE_Scaf3810_0.8
TIGR02168	PE_Scaf1119_13.11
TIGR02168	PE_Scaf1119_13.11
TIGR02169	PE_Scaf1119_13.11
TIGR02239	PE_Scaf8416_5.1
TIGR03896	PE_Scaf3078_27.5
TIGR03896	PE_Scaf3078_27.5
TIGR02352	PE_Scaf8314_11.2
TIGR02352	PE_Scaf8314_11.2
TIGR00894	PE_Scaf2281_2.4
TIGR00585	PE_Scaf4664_3.13
TIGR00585	PE_Scaf4664_3.13
TIGR00585	PE_Scaf4664_3.13
TIGR01628	PE_Scaf2296_0.5
TIGR01571	PE_Scaf5401_3.7
TIGR00143	PE_Scaf6982_5.9
TIGR00143	PE_Scaf6982_5.9
TIGR00805	PE_Scaf11516_3.9
TIGR01243	PE_Scaf11447_2.8
TIGR01243	PE_Scaf11447_2.8
TIGR00870	PE_Scaf3300_3.6
TIGR00870	PE_Scaf3300_3.6
TIGR00870	PE_Scaf3300_3.6
TIGR00870	PE_Scaf3300_3.6
TIGR00448	PE_Scaf6813_16.14
TIGR00836	PE_Scaf5632_2.6
TIGR00165	PE_Scaf6385_0.9
TIGR00859	PE_Scaf4540_12.4
TIGR00859	PE_Scaf4540_12.4
TIGR00859	PE_Scaf4540_12.4
TIGR00859	PE_Scaf11045_2.0
TIGR00231	PE_Scaf11819_3.10
TIGR02032	PE_Scaf576_1.1
TIGR02281	PE_Scaf4788_0.7
TIGR02281	PE_Scaf4788_0.7
TIGR03903	PE_Scaf2494_2.12
TIGR02168	PE_Scaf4435_1.4
TIGR02278	PE_Scaf4264_3.6
TIGR04316	PE_Scaf12533_0.2
TIGR00231	PE_Scaf5712_6.4
TIGR00860	PE_Scaf952_3.3
TIGR01830	PE_Scaf7626_1.3
TIGR00322	PE_Scaf3425_0.6
TIGR00860	PE_Scaf9162_10.3
TIGR00860	PE_Scaf9162_10.3
TIGR03098	PE_Scaf5395_1.3
TIGR01891	PE_Scaf1967_0.7
TIGR00231	PE_Scaf8258_5.5
TIGR00231	PE_Scaf8258_5.5
TIGR00860	PE_Scaf10831_0.3
TIGR01162	PE_Scaf11197_1.6
TIGR00081	PE_Scaf11197_1.6
TIGR00376	PE_Scaf8587_17.9
TIGR01289	PE_Scaf3443_2.1
TIGR01289	PE_Scaf3443_2.1
TIGR00563	PE_Scaf5907_10.9
TIGR00563	PE_Scaf5907_10.9
TIGR01372	PE_Scaf12331_1.12
TIGR01372	PE_Scaf12331_1.12
TIGR03175	PE_Scaf3228_14.7
TIGR00899	PE_Scaf1846_13.2
TIGR00899	PE_Scaf1846_13.2
TIGR01316	PE_Scaf4095_1.3
TIGR03315	PE_Scaf4095_1.3
TIGR03315	PE_Scaf4095_1.3
TIGR01037	PE_Scaf4095_1.3
TIGR02168	PE_Scaf8668_15.16
TIGR02168	PE_Scaf8668_15.16
TIGR02168	PE_Scaf8668_15.16
TIGR00625	PE_Scaf9346_11.9
TIGR01967	PE_Scaf6955_8.5
TIGR02666	PE_Scaf9827_0.1
TIGR02666	PE_Scaf9827_0.1
TIGR00581	PE_Scaf9827_0.1
TIGR02006	PE_Scaf3830_0.4
TIGR02349	PE_Scaf3982_3.5
TIGR02168	PE_Scaf735_5.3
TIGR02168	PE_Scaf735_5.3
TIGR02168	PE_Scaf735_5.3
TIGR02168	PE_Scaf735_5.3
TIGR02168	PE_Scaf735_5.3
TIGR02168	PE_Scaf735_5.3
TIGR02169	PE_Scaf735_5.3
TIGR01019	PE_Scaf6083_0.20
TIGR01019	PE_Scaf6083_0.20
TIGR03695	PE_Scaf11678_3.9
TIGR03695	PE_Scaf11678_3.9
TIGR02150	PE_Scaf10861_3.9
TIGR03788	PE_Scaf10817_0.2
TIGR03057	PE_Scaf9393_4.7
TIGR03057	PE_Scaf9393_4.7
TIGR03057	PE_Scaf9393_4.7
TIGR03057	PE_Scaf9393_4.7
TIGR00492	PE_Scaf8446_1.4
TIGR00670	PE_Scaf2009_3.16
TIGR03655	PE_Scaf8179_7.35
TIGR03655	PE_Scaf8179_7.35
TIGR03655	PE_Scaf8179_7.35
TIGR03903	PE_Scaf11976_3.7
TIGR01628	PE_Scaf2812_8.4
TIGR01628	PE_Scaf2812_8.4
TIGR00870	PE_Scaf1119_15.5
TIGR00870	PE_Scaf1119_15.5
TIGR00870	PE_Scaf1119_15.5
TIGR00870	PE_Scaf1119_15.5
TIGR00420	PE_Scaf4752_3.0
TIGR00504	PE_Scaf3078_29.10
TIGR00501	PE_Scaf7657_12.4
TIGR00495	PE_Scaf7657_12.4
TIGR00495	PE_Scaf7657_12.4
TIGR02396	PE_Scaf8314_13.9
TIGR04458	PE_Scaf6377_0.5
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00756	PE_Scaf6997_17.8
TIGR00860	PE_Scaf9350_1.12
TIGR01934	PE_Scaf10240_0.2
TIGR02072	PE_Scaf10240_0.2
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR02820	PE_Scaf1209_0.0
TIGR03604	PE_Scaf1209_0.0
TIGR00600	PE_Scaf10221_0.6
TIGR00600	PE_Scaf10221_0.6
TIGR01571	PE_Scaf5401_3.15
TIGR03413	PE_Scaf6599_4.3
TIGR01979	PE_Scaf5916_2.1
TIGR00880	PE_Scaf12024_6.4
TIGR00880	PE_Scaf12024_6.4
TIGR00880	PE_Scaf12024_6.4
TIGR04121	PE_Scaf3126_1.5
TIGR00837	PE_Scaf2452_2.4
TIGR00837	PE_Scaf2452_2.4
TIGR00837	PE_Scaf2452_2.4
TIGR00231	PE_Scaf6376_1.17
TIGR00231	PE_Scaf6376_1.17
TIGR00871	PE_Scaf11447_2.6
TIGR00002	PE_Scaf3635_1.1
TIGR01967	PE_Scaf4421_1.8
TIGR01967	PE_Scaf4421_1.8
TIGR03736	PE_Scaf12363_2.1
TIGR03736	PE_Scaf12363_2.1
TIGR03736	PE_Scaf12363_2.1
TIGR03736	PE_Scaf12363_2.1
TIGR03736	PE_Scaf12363_2.1
TIGR00970	PE_Scaf3300_4.0
TIGR00970	PE_Scaf3300_4.0
TIGR00970	PE_Scaf3300_4.0
TIGR00970	PE_Scaf3300_4.0
TIGR00970	PE_Scaf3300_4.0
TIGR03935	PE_Scaf2513_1.3
TIGR01393	PE_Scaf1882_3.16
TIGR00865	PE_Scaf4548_1.6
TIGR00865	PE_Scaf4548_1.6
TIGR04506	PE_Scaf1933_2.2
TIGR02080	PE_Scaf1759_0.4
TIGR00899	PE_Scaf3520_0.1
TIGR00899	PE_Scaf3520_0.1
TIGR01040	PE_Scaf4435_2.2
TIGR02181	PE_Scaf5676_3.6
TIGR02181	PE_Scaf5676_3.6
TIGR01832	PE_Scaf12533_1.6
TIGR01513	PE_Scaf9839_0.23
TIGR04154	PE_Scaf7162_1.3
TIGR00604	PE_Scaf8096_2.6
TIGR00860	PE_Scaf952_4.3
TIGR02168	PE_Scaf2745_0.7
TIGR02168	PE_Scaf2745_0.7
TIGR02168	PE_Scaf2745_0.7
TIGR02169	PE_Scaf2745_0.7
TIGR00860	PE_Scaf1104_0.3
TIGR00125	PE_Scaf3015_1.1
TIGR00125	PE_Scaf3015_1.1
TIGR02199	PE_Scaf3015_1.1
TIGR02199	PE_Scaf3015_1.1
TIGR00906	PE_Scaf5300_2.9
TIGR03634	PE_Scaf12423_13.13
TIGR01266	PE_Scaf11930_6.4
TIGR00864	PE_Scaf291_2.0
TIGR00864	PE_Scaf291_2.0
TIGR00864	PE_Scaf291_2.0
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00870	PE_Scaf11197_2.3
TIGR00599	PE_Scaf11703_0.5
TIGR00599	PE_Scaf11703_0.5
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02605	PE_Scaf144_0.0
TIGR02032	PE_Scaf12331_1.10
TIGR01628	PE_Scaf12598_4.9
TIGR01649	PE_Scaf12598_4.9
TIGR01648	PE_Scaf12598_4.9
TIGR00911	PE_Scaf4944_2.23
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR02605	PE_Scaf4998_0.0
TIGR03570	PE_Scaf4308_6.3
TIGR03570	PE_Scaf4308_6.3
TIGR03570	PE_Scaf4308_6.3
TIGR03570	PE_Scaf4308_6.3
TIGR03570	PE_Scaf4308_6.3
TIGR03570	PE_Scaf4308_6.3
TIGR01967	PE_Scaf10584_1.3
TIGR03033	PE_Scaf11369_7.1
TIGR01316	PE_Scaf4095_3.6
TIGR03315	PE_Scaf4095_3.6
TIGR03315	PE_Scaf4095_3.6
TIGR01037	PE_Scaf4095_3.6
TIGR01944	PE_Scaf4095_3.6
TIGR03547	PE_Scaf10885_0.10
TIGR03547	PE_Scaf10885_0.10
TIGR00581	PE_Scaf9827_2.15
TIGR02666	PE_Scaf9827_2.15
TIGR00990	PE_Scaf485_7.7
TIGR02168	PE_Scaf10921_4.3
TIGR02168	PE_Scaf10921_4.3
TIGR03173	PE_Scaf12448_8.7
TIGR02603	PE_Scaf10861_4.5
TIGR02603	PE_Scaf10861_4.5
TIGR00859	PE_Scaf1781_1.8
TIGR00599	PE_Scaf1422_0.5
TIGR00599	PE_Scaf1422_0.5
TIGR00599	PE_Scaf1422_0.5
TIGR00492	PE_Scaf8446_2.2
TIGR02168	PE_Scaf6724_3.4
TIGR02168	PE_Scaf6724_3.4
TIGR01369	PE_Scaf2009_3.17
TIGR01369	PE_Scaf2009_3.17
TIGR01369	PE_Scaf2009_3.17
TIGR01368	PE_Scaf2009_3.17
TIGR02715	PE_Scaf189_1.12
TIGR02715	PE_Scaf189_1.12
TIGR02713	PE_Scaf189_1.12
TIGR00535	PE_Scaf11976_4.5
TIGR02338	PE_Scaf11331_3.7
TIGR02168	PE_Scaf10317_6.4
TIGR02168	PE_Scaf10317_6.4
TIGR02168	PE_Scaf10317_6.4
TIGR00737	PE_Scaf3810_1.11
TIGR00870	PE_Scaf1119_15.6
TIGR00870	PE_Scaf1119_15.6
TIGR00870	PE_Scaf1119_15.6
TIGR00870	PE_Scaf1119_15.6
TIGR01804	PE_Scaf10390_2.5
TIGR01804	PE_Scaf10390_2.5
TIGR03903	PE_Scaf12167_1.3
TIGR03903	PE_Scaf12167_1.3
TIGR01331	PE_Scaf110_20.2
TIGR01331	PE_Scaf110_20.2
TIGR02168	PE_Scaf2517_0.3
TIGR02168	PE_Scaf2517_0.3
TIGR02168	PE_Scaf2517_0.3
TIGR02168	PE_Scaf2517_0.3
TIGR02168	PE_Scaf2517_0.3
TIGR01571	PE_Scaf5401_3.12
TIGR03903	PE_Scaf10703_1.6
TIGR00804	PE_Scaf7073_0.0
TIGR00804	PE_Scaf7073_0.0
TIGR00633	PE_Scaf7073_0.0
TIGR00880	PE_Scaf12024_6.3
TIGR00880	PE_Scaf12024_6.3
TIGR00880	PE_Scaf12024_6.3
TIGR00880	PE_Scaf12024_6.3
TIGR01762	PE_Scaf4508_9.1
TIGR01762	PE_Scaf4508_9.1
TIGR03990	PE_Scaf2452_4.2
TIGR01963	PE_Scaf1392_0.4
TIGR03574	PE_Scaf1407_0.2
TIGR01885	PE_Scaf8874_2.6
TIGR01733	PE_Scaf1882_3.27
TIGR03098	PE_Scaf1882_3.27
TIGR01734	PE_Scaf1882_3.27
TIGR03443	PE_Scaf1882_3.27
TIGR01923	PE_Scaf1882_3.27
TIGR03300	PE_Scaf1882_3.27
TIGR02275	PE_Scaf1882_3.27
TIGR00836	PE_Scaf5632_3.4
TIGR00599	PE_Scaf9015_2.7
TIGR00599	PE_Scaf9015_2.7
TIGR02191	PE_Scaf12151_1.6
TIGR02191	PE_Scaf12151_1.6
TIGR02191	PE_Scaf12151_1.6
TIGR02191	PE_Scaf12151_1.6
TIGR00643	PE_Scaf12151_1.6
TIGR03812	PE_Scaf3520_1.3
TIGR01967	PE_Scaf9005_0.2
TIGR01967	PE_Scaf9005_0.2
TIGR01967	PE_Scaf9005_0.2
TIGR03529	PE_Scaf9590_1.13
TIGR00231	PE_Scaf4803_1.1
TIGR00601	PE_Scaf5712_7.3
TIGR02082	PE_Scaf12695_9.2
TIGR02169	PE_Scaf12197_0.2
TIGR02169	PE_Scaf8096_4.21
TIGR00860	PE_Scaf952_5.6
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR01978	PE_Scaf9476_0.0
TIGR03674	PE_Scaf1964_2.9
TIGR00600	PE_Scaf1964_2.9
TIGR01810	PE_Scaf12421_0.1
TIGR01810	PE_Scaf12421_0.1
TIGR01388	PE_Scaf10353_2.18
TIGR02199	PE_Scaf3015_3.20
TIGR02199	PE_Scaf3015_3.20
TIGR00125	PE_Scaf3015_3.20
TIGR01932	PE_Scaf5300_2.11
TIGR01932	PE_Scaf5300_2.11
TIGR02824	PE_Scaf10076_1.3
TIGR03150	PE_Scaf1363_0.22
TIGR03150	PE_Scaf1363_0.22
TIGR00578	PE_Scaf8107_1.5
TIGR00870	PE_Scaf291_3.7
TIGR00870	PE_Scaf291_3.7
TIGR00870	PE_Scaf4632_0.5
TIGR00870	PE_Scaf4632_0.5
TIGR03207	PE_Scaf7794_2.5
TIGR01351	PE_Scaf10366_0.7
TIGR01351	PE_Scaf10366_0.7
TIGR01733	PE_Scaf8802_0.4
TIGR01733	PE_Scaf8802_0.4
TIGR02275	PE_Scaf8802_0.4
TIGR00617	PE_Scaf11082_4.5
TIGR00617	PE_Scaf11082_4.5
TIGR00617	PE_Scaf11082_4.5
TIGR00617	PE_Scaf11082_4.5
TIGR00860	PE_Scaf264_0.2
TIGR01092	PE_Scaf9794_0.3
TIGR01982	PE_Scaf3000_0.3
TIGR01934	PE_Scaf7584_0.4
TIGR02168	PE_Scaf2214_8.4
TIGR02168	PE_Scaf2214_8.4
TIGR02168	PE_Scaf2214_8.4
TIGR02080	PE_Scaf5364_2.2
TIGR03677	PE_Scaf129_0.10
TIGR00561	PE_Scaf944_11.17
TIGR00518	PE_Scaf944_11.17
TIGR02666	PE_Scaf9827_2.0
TIGR00231	PE_Scaf1874_1.17
TIGR00231	PE_Scaf735_7.13
TIGR00231	PE_Scaf735_7.13
TIGR00231	PE_Scaf11678_3.7
TIGR02442	PE_Scaf10861_4.6
TIGR02442	PE_Scaf10861_4.6
TIGR02442	PE_Scaf10861_4.6
TIGR02442	PE_Scaf10861_4.6
TIGR02442	PE_Scaf10861_4.6
TIGR02442	PE_Scaf10861_4.6
TIGR04458	PE_Scaf2394_2.8
TIGR03417	PE_Scaf6782_10.8
TIGR03903	PE_Scaf10317_7.2
TIGR02349	PE_Scaf5871_0.2
TIGR03835	PE_Scaf5871_0.2
TIGR03835	PE_Scaf5871_0.2
TIGR04252	PE_Scaf4006_1.0
TIGR04252	PE_Scaf4006_1.0
TIGR04252	PE_Scaf4006_1.0
TIGR04252	PE_Scaf4006_1.0
TIGR04252	PE_Scaf4006_1.0
TIGR04252	PE_Scaf4006_1.0
TIGR04252	PE_Scaf4006_1.0
TIGR00859	PE_Scaf1532_7.7
TIGR00859	PE_Scaf1532_7.7
TIGR00859	PE_Scaf1532_7.7
TIGR02168	PE_Scaf8416_7.5
TIGR02168	PE_Scaf8416_7.5
TIGR02168	PE_Scaf8416_7.5
TIGR02168	PE_Scaf8416_7.5
TIGR02168	PE_Scaf8416_7.5
TIGR02168	PE_Scaf8416_7.5
TIGR02349	PE_Scaf12167_3.2
TIGR02349	PE_Scaf12167_3.2
TIGR02349	PE_Scaf12167_3.2
TIGR03835	PE_Scaf12167_3.2
TIGR02917	PE_Scaf10797_6.2
TIGR02917	PE_Scaf10797_6.2
TIGR02917	PE_Scaf10797_6.2
TIGR02917	PE_Scaf10797_6.2
TIGR02917	PE_Scaf10797_6.2
TIGR02521	PE_Scaf10797_6.2
TIGR02521	PE_Scaf10797_6.2
TIGR01385	PE_Scaf11656_3.8
TIGR02727	PE_Scaf6798_2.6
TIGR01967	PE_Scaf10846_0.7
TIGR00892	PE_Scaf4746_1.3
TIGR00892	PE_Scaf4746_1.3
TIGR01571	PE_Scaf5401_3.11
TIGR01060	PE_Scaf11710_5.3
TIGR01060	PE_Scaf11710_5.3
TIGR01060	PE_Scaf11710_5.3
TIGR04242	PE_Scaf3008_0.4
TIGR03937	PE_Scaf3008_0.4
TIGR03937	PE_Scaf3008_0.4
TIGR00527	PE_Scaf7073_0.4
TIGR01242	PE_Scaf10320_4.9
TIGR00231	PE_Scaf6903_2.3
TIGR01473	PE_Scaf1558_0.9
TIGR00576	PE_Scaf1407_1.8
TIGR01130	PE_Scaf8592_2.3
TIGR01130	PE_Scaf8592_2.3
TIGR00879	PE_Scaf7774_2.9
TIGR00879	PE_Scaf7774_2.9
TIGR00870	PE_Scaf4241_0.4
TIGR00870	PE_Scaf4241_0.4
TIGR00870	PE_Scaf4241_0.4
TIGR00870	PE_Scaf4241_0.4
TIGR00870	PE_Scaf4241_0.4
TIGR00870	PE_Scaf4241_0.4
TIGR01934	PE_Scaf1303_2.7
TIGR00898	PE_Scaf4540_16.11
TIGR00898	PE_Scaf4540_16.11
TIGR00880	PE_Scaf4540_16.11
TIGR00880	PE_Scaf4540_16.11
TIGR02110	PE_Scaf4435_5.2
TIGR01832	PE_Scaf12533_1.8
TIGR03534	PE_Scaf5286_0.2
TIGR00860	PE_Scaf952_5.7
TIGR01978	PE_Scaf9476_0.1
TIGR01978	PE_Scaf9476_0.1
TIGR01978	PE_Scaf9476_0.1
TIGR01978	PE_Scaf9476_0.1
TIGR01978	PE_Scaf9476_0.1
TIGR01978	PE_Scaf9476_0.1
TIGR01978	PE_Scaf9476_0.1
TIGR00463	PE_Scaf1964_3.9
TIGR00440	PE_Scaf1964_3.9
TIGR01885	PE_Scaf8253_0.2
TIGR02917	PE_Scaf5300_3.2
TIGR00065	PE_Scaf3462_2.6
TIGR00870	PE_Scaf6245_16.3
TIGR00870	PE_Scaf6245_16.3
TIGR00870	PE_Scaf6245_16.3
TIGR00870	PE_Scaf6245_16.3
TIGR00870	PE_Scaf6245_16.3
TIGR00870	PE_Scaf6245_16.3
TIGR00870	PE_Scaf6245_16.3
TIGR00870	PE_Scaf6245_16.3
TIGR00911	PE_Scaf4944_2.22
TIGR00563	PE_Scaf10801_0.6
TIGR00563	PE_Scaf10801_0.6
TIGR03684	PE_Scaf10801_0.6
TIGR00231	PE_Scaf4108_5.8
TIGR00231	PE_Scaf4108_5.8
TIGR01354	PE_Scaf1846_15.7
TIGR03788	PE_Scaf6853_0.1
TIGR03570	PE_Scaf12702_3.4
TIGR03570	PE_Scaf12702_3.4
TIGR03570	PE_Scaf12702_3.4
TIGR00231	PE_Scaf3000_0.1
TIGR01331	PE_Scaf1150_1.4
TIGR01331	PE_Scaf1150_1.4
TIGR01213	PE_Scaf8070_1.6
TIGR01213	PE_Scaf8070_1.6
TIGR01652	PE_Scaf1550_1.10
TIGR01652	PE_Scaf1550_1.10
TIGR00127	PE_Scaf944_11.6
TIGR02881	PE_Scaf485_7.14
TIGR01130	PE_Scaf10921_5.2
TIGR00231	PE_Scaf1874_1.16
TIGR02168	PE_Scaf6553_3.4
TIGR03965	PE_Scaf10861_7.5
TIGR00898	PE_Scaf8446_4.4
TIGR00426	PE_Scaf7346_6.18
TIGR03866	PE_Scaf7346_6.18
TIGR03866	PE_Scaf7346_6.18
TIGR03164	PE_Scaf122_0.6
TIGR00870	PE_Scaf5677_0.3
TIGR00870	PE_Scaf5677_0.3
TIGR00870	PE_Scaf5677_0.3
TIGR00870	PE_Scaf5677_0.3
TIGR00870	PE_Scaf5677_0.3
TIGR00870	PE_Scaf5677_0.3
TIGR01588	PE_Scaf11976_4.4
TIGR00229	PE_Scaf11331_4.4
TIGR00229	PE_Scaf11331_4.4
TIGR01456	PE_Scaf3810_2.2
TIGR00990	PE_Scaf9727_1.3
TIGR00990	PE_Scaf9727_1.3
TIGR00990	PE_Scaf9727_1.3
TIGR02168	PE_Scaf8416_8.5
TIGR02168	PE_Scaf8416_8.5
TIGR02168	PE_Scaf8416_8.5
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01206	PE_Scaf10797_7.6
TIGR01642	PE_Scaf11656_3.6
TIGR01130	PE_Scaf11536_3.9
TIGR01130	PE_Scaf11536_3.9
TIGR00514	PE_Scaf9001_3.7
TIGR02712	PE_Scaf9001_3.7
TIGR00066	PE_Scaf4746_2.8
TIGR00231	PE_Scaf1735_0.4
TIGR00957	PE_Scaf4508_12.6
TIGR00870	PE_Scaf8193_1.4
TIGR00870	PE_Scaf8193_1.4
TIGR00870	PE_Scaf8193_1.4
TIGR00049	PE_Scaf8248_0.6
TIGR00049	PE_Scaf8248_0.6
TIGR01934	PE_Scaf1303_3.6
TIGR00892	PE_Scaf11819_5.4
TIGR00892	PE_Scaf11819_5.4
TIGR03547	PE_Scaf10614_2.7
TIGR03547	PE_Scaf10614_2.7
TIGR03547	PE_Scaf10614_2.7
TIGR03547	PE_Scaf10614_2.7
TIGR03547	PE_Scaf10614_2.7
TIGR03548	PE_Scaf10614_2.7
TIGR00859	PE_Scaf3240_11.7
TIGR00398	PE_Scaf12658_0.3
TIGR00892	PE_Scaf12658_0.3
TIGR00376	PE_Scaf9347_0.7
TIGR01963	PE_Scaf5971_0.2
TIGR02917	PE_Scaf5709_0.3
TIGR02917	PE_Scaf5709_0.3
TIGR00225	PE_Scaf5286_3.3
TIGR00225	PE_Scaf5286_3.3
TIGR00225	PE_Scaf5286_3.3
TIGR01934	PE_Scaf1473_0.6
TIGR01934	PE_Scaf1473_0.6
TIGR00990	PE_Scaf8096_4.15
TIGR00990	PE_Scaf8096_4.15
TIGR01068	PE_Scaf2232_15.10
TIGR01068	PE_Scaf2232_15.10
TIGR01126	PE_Scaf2232_15.10
TIGR00337	PE_Scaf8270_0.1
TIGR01438	PE_Scaf4214_1.9
TIGR01931	PE_Scaf10773_0.3
TIGR03417	PE_Scaf11930_8.4
TIGR03417	PE_Scaf11930_8.4
TIGR03627	PE_Scaf10076_5.9
TIGR00917	PE_Scaf6037_1.5
TIGR00917	PE_Scaf6037_1.5
TIGR03480	PE_Scaf6037_1.5
TIGR03300	PE_Scaf3706_1.6
TIGR03300	PE_Scaf3706_1.6
TIGR03575	PE_Scaf3443_5.4
TIGR04458	PE_Scaf8426_1.3
TIGR00091	PE_Scaf5086_0.5
TIGR03169	PE_Scaf12702_4.5
TIGR02168	PE_Scaf5543_11.8
TIGR02168	PE_Scaf5543_11.8
TIGR00066	PE_Scaf1038_0.6
TIGR00066	PE_Scaf1038_0.6
TIGR00066	PE_Scaf1038_0.6
TIGR02666	PE_Scaf9827_2.2
TIGR01048	PE_Scaf6520_13.15
TIGR01048	PE_Scaf6520_13.15
TIGR02928	PE_Scaf10921_6.3
TIGR03965	PE_Scaf6339_0.21
TIGR00231	PE_Scaf735_7.5
TIGR00864	PE_Scaf6873_1.8
TIGR00864	PE_Scaf6873_1.8
TIGR01243	PE_Scaf2394_4.8
TIGR01648	PE_Scaf7989_1.4
TIGR01648	PE_Scaf7989_1.4
TIGR00231	PE_Scaf1676_0.1
TIGR03903	PE_Scaf1451_3.4
TIGR01574	PE_Scaf11921_8.5
TIGR01574	PE_Scaf11921_8.5
TIGR00089	PE_Scaf11921_8.5
TIGR01259	PE_Scaf1532_8.11
TIGR01349	PE_Scaf10797_7.5
TIGR01349	PE_Scaf10797_7.5
TIGR00870	PE_Scaf110_26.5
TIGR00870	PE_Scaf110_26.5
TIGR00860	PE_Scaf2574_3.11
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01031	PE_Scaf8200_0.4
TIGR01628	PE_Scaf11952_10.11
TIGR01628	PE_Scaf11952_10.11
TIGR00231	PE_Scaf2279_3.6
TIGR00066	PE_Scaf4746_2.9
TIGR00066	PE_Scaf4746_2.9
TIGR02824	PE_Scaf3692_2.9
TIGR02824	PE_Scaf3692_2.9
TIGR02824	PE_Scaf3692_2.9
TIGR01751	PE_Scaf3692_2.9
TIGR00860	PE_Scaf498_2.5
TIGR01310	PE_Scaf12024_8.4
TIGR01271	PE_Scaf4508_12.7
TIGR00699	PE_Scaf1558_1.12
TIGR03903	PE_Scaf8193_2.1
TIGR01301	PE_Scaf855_0.4
TIGR01301	PE_Scaf855_0.4
