# Species	Genes	Alg.-Conn.	clean_P08H-3.faa	clean_Pec.faa	clean_R07B-5.faa
1	1	0	*	*	maker-ctg1408_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	augustus-ctg1408_pilon-processed-gene-0.9-mRNA-1
1	1	0	*	*	maker-ctg1408_pilon-augustus-gene-0.26-mRNA-1
1	1	0	*	*	maker-ctg4716_pilon-augustus-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-augustus-gene-2.3-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-protein2genome-gene-3.31-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-protein2genome-gene-3.34-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-protein2genome-gene-3.38-mRNA-1
1	1	0	*	*	augustus-ctg802_pilon-processed-gene-3.82-mRNA-1
1	1	0	*	*	augustus-ctg802_pilon-processed-gene-3.87-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-protein2genome-gene-3.36-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-protein2genome-gene-3.45-mRNA-1
1	1	0	*	*	maker-ctg802_pilon-protein2genome-gene-3.48-mRNA-1
1	1	0	*	*	augustus-ctg8012_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg2618_pilon-protein2genome-gene-0.13-mRNA-1
1	1	0	*	*	augustus-ctg4067_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	augustus-ctg4067_pilon-processed-gene-0.4-mRNA-1
1	1	0	*	*	augustus_masked-ctg4067_pilon-processed-gene-0.9-mRNA-1
1	1	0	*	*	augustus-ctg4067_pilon-processed-gene-0.7-mRNA-1
1	1	0	*	*	maker-ctg2007_pilon-est_gff_est2genome-gene-0.10-mRNA-1
1	1	0	*	*	maker-ctg2007_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg2007_pilon-augustus-gene-0.12-mRNA-1
1	1	0	*	*	maker-ctg1105_pilon-est_gff_est2genome-gene-0.46-mRNA-1
1	1	0	*	*	augustus-ctg1105_pilon-processed-gene-0.19-mRNA-1
1	1	0	*	*	augustus-ctg1105_pilon-processed-gene-0.32-mRNA-1
1	1	0	*	*	augustus-ctg1105_pilon-processed-gene-0.41-mRNA-1
1	1	0	*	*	maker-ctg1105_pilon-protein2genome-gene-0.8-mRNA-1
1	1	0	*	*	maker-ctg1105_pilon-protein2genome-gene-0.9-mRNA-1
1	1	0	*	*	maker-ctg1105_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg1105_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg1105_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg1105_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg1705_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg2312_pilon-est_gff_est2genome-gene-0.18-mRNA-1
1	1	0	*	*	maker-ctg2312_pilon-protein2genome-gene-0.7-mRNA-1
1	1	0	*	*	maker-ctg506_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg506_pilon-protein2genome-gene-1.48-mRNA-1
1	1	0	*	*	maker-ctg506_pilon-protein2genome-gene-2.43-mRNA-1
1	1	0	*	*	augustus-ctg506_pilon-processed-gene-2.1-mRNA-1
1	1	0	*	*	maker-ctg506_pilon-est_gff_blastn-gene-2.74-mRNA-1
1	1	0	*	*	maker-ctg506_pilon-est2genome-gene-2.75-mRNA-1
1	1	0	*	*	maker-ctg506_pilon-augustus-gene-2.106-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.6-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-est_gff_est2genome-gene-1.0-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.19-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.18-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.3-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.15-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.10-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.13-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.11-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.2-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.20-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.4-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-1.5-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-augustus-gene-2.4-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-3.18-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-3.17-mRNA-1
1	1	0	*	*	augustus_masked-ctg206_pilon-processed-gene-4.25-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-augustus-gene-5.24-mRNA-1
1	1	0	*	*	maker-ctg206_pilon-protein2genome-gene-5.20-mRNA-1
1	1	0	*	*	maker-ctg3222_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg3519_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg3519_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg3519_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg1107_pilon-processed-gene-0.6-mRNA-1
1	1	0	*	*	maker-ctg1107_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg1107_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus_masked-ctg4120_pilon-processed-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg4120_pilon-protein2genome-gene-0.6-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-est_gff_est2genome-gene-0.4-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-protein2genome-gene-1.31-mRNA-1
1	1	0	*	*	augustus-ctg1406_pilon-processed-gene-1.9-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-est_gff_blastn-gene-1.48-mRNA-1
1	1	0	*	*	augustus-ctg1406_pilon-processed-gene-1.16-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-protein2genome-gene-1.30-mRNA-1
1	1	0	*	*	maker-ctg1406_pilon-protein2genome-gene-1.38-mRNA-1
1	1	0	*	*	maker-ctg2924_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg3223_pilon-processed-gene-0.18-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-protein2genome-gene-0.16-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-protein2genome-gene-0.12-mRNA-1
1	1	0	*	*	augustus-ctg805_pilon-processed-gene-1.4-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-est_gff_blastn-gene-1.0-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-protein2genome-gene-1.2-mRNA-1
1	1	0	*	*	augustus-ctg805_pilon-processed-gene-2.1-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-est2genome-gene-2.36-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-est2genome-gene-2.37-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-est_gff_est2genome-gene-2.42-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-augustus-gene-2.55-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-est_gff_blastn-gene-2.43-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-est_gff_est2genome-gene-2.44-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-augustus-gene-2.102-mRNA-1
1	1	0	*	*	maker-ctg805_pilon-protein2genome-gene-2.28-mRNA-1
1	1	0	*	*	augustus-ctg2310_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	augustus-ctg1706_pilon-processed-gene-0.20-mRNA-1
1	1	0	*	*	augustus-ctg1706_pilon-processed-gene-0.23-mRNA-1
1	1	0	*	*	maker-ctg1706_pilon-protein2genome-gene-0.6-mRNA-1
1	1	0	*	*	maker-ctg2621_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-protein2genome-gene-0.15-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-protein2genome-gene-1.37-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-protein2genome-gene-1.42-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-protein2genome-gene-2.11-mRNA-1
1	1	0	*	*	augustus-ctg208_pilon-processed-gene-3.20-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-protein2genome-gene-3.29-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-protein2genome-gene-3.30-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-protein2genome-gene-4.3-mRNA-1
1	1	0	*	*	augustus-ctg208_pilon-processed-gene-4.12-mRNA-1
1	1	0	*	*	maker-ctg208_pilon-est2genome-gene-4.0-mRNA-1
1	1	0	*	*	maker-ctg507_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg507_pilon-augustus-gene-2.2-mRNA-1
1	1	0	*	*	maker-ctg1106_pilon-protein2genome-gene-0.22-mRNA-1
1	1	0	*	*	augustus-ctg2923_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	augustus-ctg2622_pilon-processed-gene-0.5-mRNA-1
1	1	0	*	*	augustus-ctg2622_pilon-processed-gene-0.6-mRNA-1
1	1	0	*	*	augustus_masked-ctg2622_pilon-processed-gene-0.9-mRNA-1
1	1	0	*	*	augustus-ctg2622_pilon-processed-gene-0.10-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-0.20-mRNA-1
1	1	0	*	*	augustus-ctg207_pilon-processed-gene-0.7-mRNA-1
1	1	0	*	*	augustus-ctg207_pilon-processed-gene-0.8-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-0.25-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-0.27-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-0.22-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-0.21-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-augustus-gene-1.37-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-1.77-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-augustus-gene-1.43-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-1.61-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-1.85-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-2.0-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-est_gff_est2genome-gene-2.18-mRNA-1
1	1	0	*	*	augustus-ctg207_pilon-processed-gene-3.24-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-augustus-gene-3.53-mRNA-1
1	1	0	*	*	maker-ctg207_pilon-protein2genome-gene-3.54-mRNA-1
1	1	0	*	*	augustus-ctg3816_pilon-processed-gene-0.2-mRNA-1
1	1	0	*	*	augustus-ctg3816_pilon-processed-gene-0.6-mRNA-1
1	1	0	*	*	augustus-ctg508_pilon-processed-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg508_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg508_pilon-protein2genome-gene-1.31-mRNA-1
1	1	0	*	*	augustus-ctg508_pilon-processed-gene-1.5-mRNA-1
1	1	0	*	*	augustus-ctg508_pilon-processed-gene-1.6-mRNA-1
1	1	0	*	*	augustus-ctg508_pilon-processed-gene-1.7-mRNA-1
1	1	0	*	*	maker-ctg508_pilon-protein2genome-gene-1.39-mRNA-1
1	1	0	*	*	maker-ctg508_pilon-protein2genome-gene-1.40-mRNA-1
1	1	0	*	*	maker-ctg508_pilon-est_gff_est2genome-gene-1.26-mRNA-1
1	1	0	*	*	maker-ctg508_pilon-protein2genome-gene-1.32-mRNA-1
1	1	0	*	*	maker-ctg508_pilon-protein2genome-gene-1.36-mRNA-1
1	1	0	*	*	maker-ctg807_pilon-protein2genome-gene-0.15-mRNA-1
1	1	0	*	*	maker-ctg807_pilon-protein2genome-gene-0.20-mRNA-1
1	1	0	*	*	maker-ctg807_pilon-protein2genome-gene-0.16-mRNA-1
1	1	0	*	*	augustus-ctg807_pilon-processed-gene-1.38-mRNA-1
1	1	0	*	*	maker-ctg807_pilon-protein2genome-gene-1.11-mRNA-1
1	1	0	*	*	maker-ctg807_pilon-protein2genome-gene-1.5-mRNA-1
1	1	0	*	*	maker-ctg807_pilon-protein2genome-gene-1.10-mRNA-1
1	1	0	*	*	maker-ctg1709_pilon-protein2genome-gene-0.14-mRNA-1
1	1	0	*	*	maker-ctg1709_pilon-protein2genome-gene-0.13-mRNA-1
1	1	0	*	*	augustus-ctg6174_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg6174_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg2008_pilon-est_gff_est2genome-gene-0.7-mRNA-1
1	1	0	*	*	maker-ctg2286_pilon-est_gff_est2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg2286_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg1409_pilon-protein2genome-gene-0.28-mRNA-1
1	1	0	*	*	maker-ctg1409_pilon-protein2genome-gene-0.29-mRNA-1
1	1	0	*	*	maker-ctg2925_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg809_pilon-protein2genome-gene-0.15-mRNA-1
1	1	0	*	*	maker-ctg809_pilon-est_gff_est2genome-gene-1.44-mRNA-1
1	1	0	*	*	augustus-ctg809_pilon-processed-gene-1.37-mRNA-1
1	1	0	*	*	augustus-ctg809_pilon-processed-gene-1.38-mRNA-1
1	1	0	*	*	maker-ctg809_pilon-protein2genome-gene-1.60-mRNA-1
1	1	0	*	*	maker-ctg2619_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	augustus-ctg5024_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg5024_pilon-protein2genome-gene-0.4-mRNA-1
1	1	0	*	*	maker-ctg5915_pilon-est_gff_est2genome-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-0.6-mRNA-1
1	1	0	*	*	augustus_masked-ctg209_pilon-processed-gene-1.9-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-1.3-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-1.4-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-1.6-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-1.0-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-1.5-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-1.1-mRNA-1
1	1	0	*	*	augustus_masked-ctg209_pilon-processed-gene-2.1-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-2.23-mRNA-1
1	1	0	*	*	augustus-ctg209_pilon-processed-gene-3.43-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-3.2-mRNA-1
1	1	0	*	*	maker-ctg209_pilon-protein2genome-gene-3.3-mRNA-1
1	1	0	*	*	augustus-ctg505_pilon-processed-gene-0.45-mRNA-1
1	1	0	*	*	augustus_masked-ctg505_pilon-processed-gene-0.50-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-1.48-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-1.49-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-1.45-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-1.50-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-1.46-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-2.34-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-augustus-gene-2.2-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-2.35-mRNA-1
1	1	0	*	*	augustus-ctg505_pilon-processed-gene-3.34-mRNA-1
1	1	0	*	*	augustus-ctg505_pilon-processed-gene-3.35-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-est_gff_est2genome-gene-3.15-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-3.10-mRNA-1
1	1	0	*	*	maker-ctg505_pilon-protein2genome-gene-3.11-mRNA-1
1	1	0	*	*	augustus-ctg1410_pilon-processed-gene-0.14-mRNA-1
1	1	0	*	*	maker-ctg1410_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg1109_pilon-augustus-gene-0.39-mRNA-1
1	1	0	*	*	augustus-ctg1109_pilon-processed-gene-0.16-mRNA-1
1	1	0	*	*	maker-ctg1109_pilon-protein2genome-gene-0.79-mRNA-1
1	1	0	*	*	maker-ctg2316_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg6225_pilon-processed-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg6225_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	augustus-ctg6225_pilon-processed-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg6225_pilon-protein2genome-gene-0.7-mRNA-1
1	1	0	*	*	maker-ctg1943_pilon-augustus-gene-0.9-mRNA-1
1	1	0	*	*	maker-ctg1943_pilon-augustus-gene-0.10-mRNA-1
1	1	0	*	*	augustus-ctg1943_pilon-processed-gene-0.3-mRNA-1
1	1	0	*	*	augustus-ctg1943_pilon-processed-gene-0.5-mRNA-1
1	1	0	*	*	maker-ctg7712_pilon-augustus-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg1707_pilon-processed-gene-0.1-mRNA-1
1	1	0	*	*	augustus-ctg1707_pilon-processed-gene-0.4-mRNA-1
1	1	0	*	*	augustus-ctg1707_pilon-processed-gene-0.14-mRNA-1
1	1	0	*	*	maker-ctg3225_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg6208_pilon-protein2genome-gene-0.13-mRNA-1
1	1	0	*	*	augustus-ctg6208_pilon-processed-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg6208_pilon-protein2genome-gene-0.23-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-augustus-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-protein2genome-gene-0.13-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-protein2genome-gene-0.12-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-augustus-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-augustus-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-augustus-gene-0.4-mRNA-1
1	1	0	*	*	augustus_masked-ctg509_pilon-processed-gene-1.26-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-protein2genome-gene-1.7-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-protein2genome-gene-2.2-mRNA-1
1	1	0	*	*	augustus-ctg509_pilon-processed-gene-2.28-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-protein2genome-gene-2.7-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-est_gff_est2genome-gene-2.0-mRNA-1
1	1	0	*	*	maker-ctg509_pilon-protein2genome-gene-2.10-mRNA-1
1	1	0	*	*	maker-ctg5309_pilon-est_gff_est2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg2011_pilon-est_gff_est2genome-gene-0.21-mRNA-1
1	1	0	*	*	augustus-ctg1108_pilon-processed-gene-0.48-mRNA-1
1	1	0	*	*	maker-ctg1108_pilon-protein2genome-gene-0.20-mRNA-1
1	1	0	*	*	maker-ctg1108_pilon-protein2genome-gene-0.4-mRNA-1
1	1	0	*	*	maker-ctg1108_pilon-protein2genome-gene-0.14-mRNA-1
1	1	0	*	*	maker-ctg810_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg810_pilon-augustus-gene-0.42-mRNA-1
1	1	0	*	*	maker-ctg810_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg810_pilon-processed-gene-1.41-mRNA-1
1	1	0	*	*	maker-ctg810_pilon-protein2genome-gene-1.10-mRNA-1
1	1	0	*	*	maker-ctg810_pilon-protein2genome-gene-1.11-mRNA-1
1	1	0	*	*	maker-ctg810_pilon-protein2genome-gene-1.16-mRNA-1
1	1	0	*	*	maker-ctg810_pilon-protein2genome-gene-1.24-mRNA-1
1	1	0	*	*	augustus-ctg210_pilon-processed-gene-0.19-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-est_gff_est2genome-gene-0.22-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-protein2genome-gene-1.0-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-protein2genome-gene-1.9-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-protein2genome-gene-2.1-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-protein2genome-gene-3.34-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-augustus-gene-3.1-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-protein2genome-gene-3.37-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-augustus-gene-3.3-mRNA-1
1	1	0	*	*	augustus-ctg210_pilon-processed-gene-3.20-mRNA-1
1	1	0	*	*	augustus-ctg210_pilon-processed-gene-3.33-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-protein2genome-gene-3.39-mRNA-1
1	1	0	*	*	maker-ctg210_pilon-protein2genome-gene-3.41-mRNA-1
1	1	0	*	*	maker-ctg3827_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg3827_pilon-processed-gene-0.11-mRNA-1
1	1	0	*	*	maker-ctg1411_pilon-protein2genome-gene-0.30-mRNA-1
1	1	0	*	*	augustus-ctg1710_pilon-processed-gene-0.5-mRNA-1
1	1	0	*	*	maker-ctg1710_pilon-protein2genome-gene-0.17-mRNA-1
1	1	0	*	*	maker-ctg1710_pilon-protein2genome-gene-0.18-mRNA-1
1	1	0	*	*	maker-ctg1710_pilon-protein2genome-gene-0.14-mRNA-1
1	1	0	*	*	maker-ctg7416_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg6824_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg4425_pilon-processed-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg1392_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg1392_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-protein2genome-gene-0.30-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-augustus-gene-0.27-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-protein2genome-gene-0.29-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-augustus-gene-0.28-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-protein2genome-gene-1.1-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-protein2genome-gene-1.9-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-protein2genome-gene-1.5-mRNA-1
1	1	0	*	*	augustus-ctg808_pilon-processed-gene-1.41-mRNA-1
1	1	0	*	*	augustus-ctg808_pilon-processed-gene-1.42-mRNA-1
1	1	0	*	*	augustus-ctg808_pilon-processed-gene-1.43-mRNA-1
1	1	0	*	*	maker-ctg808_pilon-augustus-gene-1.64-mRNA-1
1	1	0	*	*	augustus-ctg808_pilon-processed-gene-1.50-mRNA-1
1	1	0	*	*	augustus_masked-ctg808_pilon-processed-gene-2.10-mRNA-1
1	1	0	*	*	augustus_masked-ctg808_pilon-processed-gene-2.20-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-protein2genome-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-protein2genome-gene-0.4-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-protein2genome-gene-0.6-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-augustus-gene-0.49-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-augustus-gene-0.51-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-protein2genome-gene-0.7-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-protein2genome-gene-0.1-mRNA-1
1	1	0	*	*	maker-ctg1111_pilon-protein2genome-gene-0.8-mRNA-1
1	1	0	*	*	maker-ctg1712_pilon-protein2genome-gene-0.47-mRNA-1
1	1	0	*	*	maker-ctg1712_pilon-protein2genome-gene-0.49-mRNA-1
1	1	0	*	*	maker-ctg1712_pilon-est_gff_est2genome-gene-0.40-mRNA-1
1	1	0	*	*	maker-ctg1712_pilon-protein2genome-gene-0.52-mRNA-1
1	1	0	*	*	maker-ctg1712_pilon-protein2genome-gene-0.53-mRNA-1
1	1	0	*	*	maker-ctg1712_pilon-protein2genome-gene-0.56-mRNA-1
1	1	0	*	*	maker-ctg211_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg211_pilon-processed-gene-1.21-mRNA-1
1	1	0	*	*	maker-ctg211_pilon-protein2genome-gene-1.7-mRNA-1
1	1	0	*	*	augustus-ctg211_pilon-processed-gene-1.28-mRNA-1
1	1	0	*	*	augustus-ctg211_pilon-processed-gene-2.12-mRNA-1
1	1	0	*	*	augustus-ctg211_pilon-processed-gene-2.23-mRNA-1
1	1	0	*	*	augustus-ctg211_pilon-processed-gene-3.28-mRNA-1
1	1	0	*	*	maker-ctg211_pilon-protein2genome-gene-3.1-mRNA-1
1	1	0	*	*	maker-ctg211_pilon-augustus-gene-3.51-mRNA-1
1	1	0	*	*	maker-ctg211_pilon-augustus-gene-3.52-mRNA-1
1	1	0	*	*	maker-ctg211_pilon-protein2genome-gene-3.11-mRNA-1
1	1	0	*	*	maker-ctg2315_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	maker-ctg2315_pilon-est_gff_est2genome-gene-0.8-mRNA-1
1	1	0	*	*	maker-ctg2315_pilon-protein2genome-gene-0.5-mRNA-1
1	1	0	*	*	maker-ctg2315_pilon-protein2genome-gene-0.6-mRNA-1
1	1	0	*	*	maker-ctg2315_pilon-protein2genome-gene-0.2-mRNA-1
1	1	0	*	*	augustus-ctg510_pilon-processed-gene-1.0-mRNA-1
1	1	0	*	*	maker-ctg510_pilon-protein2genome-gene-1.24-mRNA-1
1	1	0	*	*	maker-ctg8429_pilon-protein2genome-gene-0.0-mRNA-1
1	1	0	*	*	augustus-ctg21_pilon-processed-gene-0.3-mRNA-1
1	1	0	*	*	maker-ctg21_pilon-augustus-gene-0.15-mRNA-1
