mRNA	TSS_idx	CpGs_count	CpGoe	callCpGs_count	meth_meancallcov	meth_freq	meth_depth	meth_cov	LTR_boundary
ctg2201_pilon:9311..13571	-7	32	0.58108	32	32.625	0.03971507812	0.0706046	0.5625	start
ctg2201_pilon:9311..13571	-6	33	0.616518	32	32.5	0.040677575	0.0813552	0.5	start
ctg2201_pilon:9311..13571	-5	33	0.691887	32	32.9375	0.03251879062	0.0800463	0.40625	start
ctg2201_pilon:9311..13571	-4	28	0.727154	27	32.66666667	0.02995155926	0.0735175	0.407407	start
ctg2201_pilon:9311..13571	-3	21	0.767354	20	32.35	0.021934585	0.0731153	0.3	start
ctg2201_pilon:9311..13571	-2	14	0.800083	13	32.53846154	0.02268978462	0.0737418	0.307692	start
ctg2201_pilon:9311..13571	-1	8	1.14143	8	33.875	0.0086206875	0.0689655	0.125	start
ctg2201_pilon:9311..13571	1	52	1.14564	50	31.58	0.033482156	0.0727873	0.46	start
ctg2201_pilon:9311..13571	22	52	1.14564	50	31.58	0.033482156	0.0727873	0.46	end
ctg2201_pilon:9311..13571	21	43	1.15064	42	30.42857143	0.04281444762	0.0817367	0.52381	end
ctg2201_pilon:9311..13571	2	43	1.15064	42	30.42857143	0.04281444762	0.0817367	0.52381	start
ctg2201_pilon:9311..13571	20	42	1.15146	41	29.14634146	0.04969817073	0.0970298	0.512195	end
ctg2201_pilon:9311..13571	3	42	1.15146	41	29.14634146	0.04969817073	0.0970298	0.512195	start
ctg2201_pilon:9311..13571	19	39	1.12667	39	30.15384615	0.05179774615	0.101006	0.512821	end
ctg2201_pilon:9311..13571	4	39	1.12667	39	30.15384615	0.05179774615	0.101006	0.512821	start
ctg2201_pilon:9311..13571	18	35	1.06157	35	29.42857143	0.05894993714	0.103162	0.571429	end
ctg2201_pilon:9311..13571	5	35	1.06157	35	29.42857143	0.05894993714	0.103162	0.571429	start
ctg2201_pilon:9311..13571	17	36	1.03772	35	28.11428571	0.04409422857	0.0907822	0.485714	end
ctg2201_pilon:9311..13571	6	36	1.03772	35	28.11428571	0.04409422857	0.0907822	0.485714	start
ctg2201_pilon:9311..13571	16	40	1.05399	39	27.1025641	0.03911542821	0.0847501	0.461538	end
ctg2201_pilon:9311..13571	7	40	1.05399	39	27.1025641	0.03911542821	0.0847501	0.461538	start
ctg2201_pilon:9311..13571	15	48	1.10532	47	26.93617021	0.02779546383	0.0687572	0.404255	end
ctg2201_pilon:9311..13571	8	48	1.10532	47	26.93617021	0.02779546383	0.0687572	0.404255	start
ctg2201_pilon:9311..13571	14	58	1.27454	54	25.61111111	0.02320598889	0.069618	0.333333	end
ctg2201_pilon:9311..13571	9	58	1.27454	54	25.61111111	0.02320598889	0.069618	0.333333	start
ctg2201_pilon:9311..13571	10	72	1.35106	66	24.72727273	0.01617450455	0.0711678	0.227273	start
ctg2201_pilon:9311..13571	13	72	1.35106	66	24.72727273	0.01617450455	0.0711678	0.227273	end
ctg2201_pilon:9311..13571	11	82	1.35693	75	25.50666667	0.01500075733	0.0803612	0.186667	start
ctg2201_pilon:9311..13571	12	82	1.35693	75	25.50666667	0.01500075733	0.0803612	0.186667	end
ctg2201_pilon:9311..13571	11	84	1.38148	77	26.02597403	0.01750343247	0.0842353	0.207792	end
ctg2201_pilon:9311..13571	12	84	1.38148	77	26.02597403	0.01750343247	0.0842353	0.207792	start
ctg2201_pilon:9311..13571	10	85	1.34671	74	25.35135135	0.01738990135	0.0804283	0.216216	end
ctg2201_pilon:9311..13571	13	85	1.34671	74	25.35135135	0.01738990135	0.0804283	0.216216	start
ctg2201_pilon:9311..13571	14	79	1.29987	71	25.07042254	0.01495032394	0.0663421	0.225352	start
ctg2201_pilon:9311..13571	9	79	1.29987	71	25.07042254	0.01495032394	0.0663421	0.225352	end
ctg2201_pilon:9311..13571	15	69	1.25343	62	25.25806452	0.02281585645	0.0707292	0.322581	start
ctg2201_pilon:9311..13571	8	69	1.25343	62	25.25806452	0.02281585645	0.0707292	0.322581	end
ctg2201_pilon:9311..13571	16	60	1.21868	55	24.56363636	0.02347030909	0.0679404	0.345455	start
ctg2201_pilon:9311..13571	7	60	1.21868	55	24.56363636	0.02347030909	0.0679404	0.345455	end
ctg2201_pilon:9311..13571	17	57	1.13222	52	23.53846154	0.02286382692	0.0625747	0.365385	start
ctg2201_pilon:9311..13571	6	57	1.13222	52	23.53846154	0.02286382692	0.0625747	0.365385	end
ctg2201_pilon:9311..13571	18	43	1.1097	42	23.64285714	0.02734317857	0.0717758	0.380952	start
ctg2201_pilon:9311..13571	5	43	1.1097	42	23.64285714	0.02734317857	0.0717758	0.380952	end
ctg2201_pilon:9311..13571	19	30	1.00808	29	23.13793103	0.03336072759	0.0806218	0.413793	start
ctg2201_pilon:9311..13571	4	30	1.00808	29	23.13793103	0.03336072759	0.0806218	0.413793	end
ctg2201_pilon:9311..13571	20	20	0.971079	20	22.5	0.03071755	0.0767939	0.4	start
ctg2201_pilon:9311..13571	3	20	0.971079	20	22.5	0.03071755	0.0767939	0.4	end
ctg2201_pilon:9311..13571	21	11	0.915267	11	21.63636364	0.0505025	0.0793611	0.636364	start
ctg2201_pilon:9311..13571	2	11	0.915267	11	21.63636364	0.0505025	0.0793611	0.636364	end
ctg2201_pilon:9311..13571	1	2	1.06083	2	17	0.076923	0.153846	0.5	end
ctg2201_pilon:9311..13571	22	2	1.06083	2	17	0.076923	0.153846	0.5	start
ctg2201_pilon:9311..13571	-1	48	1.18043	45	23.66666667	0.02415978222	0.08363	0.288889	end
ctg2201_pilon:9311..13571	-2	41	1.26686	39	22.12820513	0.02815725897	0.0784381	0.358974	end
ctg2201_pilon:9311..13571	-3	39	1.14753	37	22.59459459	0.0155800027	0.0720575	0.216216	end
ctg2201_pilon:9311..13571	-4	34	0.959354	32	23.3125	0.01645187812	0.0752086	0.21875	end
ctg2201_pilon:9311..13571	-5	27	0.71466	26	24	0.08725250385	0.252063	0.346154	end
ctg2201_pilon:9311..13571	-6	26	0.637112	25	23.52	0.234761452	0.533549	0.44	end
ctg2201_pilon:9311..13571	-7	24	0.585895	24	24.08333333	0.277422375	0.665814	0.416667	end
ctg2201_pilon:9311..13571	-8	22	0.619815	20	23.6	0.46001795	0.70772	0.65	end
ctg2201_pilon:9311..13571	-9	16	0.482468	15	23.4	0.7298028667	0.729803	1	end
ctg2201_pilon:9311..13571	-10	14	0.521529	13	23.92307692	0.7574648462	0.757465	1	end
ctg2201_pilon:9311..13571	-11	12	0.475159	11	24.72727273	0.6884542727	0.688454	1	end
ctg2201_pilon:9311..13571	-12	12	0.461823	11	24.72727273	0.7098619091	0.709862	1	end
ctg2201_pilon:9311..13571	-13	11	0.368557	11	25.63636364	0.6258522727	0.625852	1	end
ctg2201_pilon:9311..13571	-14	13	0.395376	13	25.38461538	0.5190704615	0.51907	1	end
ctg2201_pilon:9311..13571	-15	15	0.413318	15	24.53333333	0.5019123333	0.537763	0.933333	end
ctg2201_pilon:9311..13571	-16	16	0.417965	16	25.75	0.612392125	0.653218	0.9375	end
ctg2201_pilon:9311..13571	-17	16	0.404864	16	25.75	0.6253529375	0.667043	0.9375	end
ctg2201_pilon:9311..13571	-18	15	0.434626	15	25.53333333	0.6050894667	0.64831	0.933333	end
ctg2201_pilon:9311..13571	-19	12	0.404445	12	25.25	0.6692778333	0.730121	0.916667	end
ctg2201_pilon:9311..13571	-20	13	0.468633	13	25.15384615	0.7114265385	0.711427	1	end
ctg2201_pilon:9311..13571	-21	10	0.351475	10	23.3	0.6150969	0.615097	1	end
ctg2201_pilon:9311..13571	-22	12	0.415439	12	23.83333333	0.5717215	0.571721	1	end
ctg2201_pilon:9311..13571	-23	11	0.361538	11	24.45454545	0.6343908182	0.634391	1	end
ctg2201_pilon:9311..13571	-24	12	0.4	12	25.66666667	0.5762431667	0.576243	1	end
ctg2201_pilon:9311..13571	-25	8	0.269231	8	27.625	0.51461725	0.514617	1	end
ctg2201_pilon:9311..13571	-26	7	0.259058	7	28.42857143	0.4907314286	0.490731	1	end
ctg2201_pilon:9311..13571	-27	5	0.16946	5	28.2	0.3116576	0.311658	1	end
ctg2201_pilon:9311..13571	-28	6	0.183378	6	27.66666667	0.242377	0.242377	1	end
ctg2201_pilon:9311..13571	-29	8	0.22345	8	27.5	0.46512625	0.465126	1	end
ctg2201_pilon:9311..13571	-30	9	0.248538	9	27.88888889	0.4815458889	0.481546	1	end
ctg2201_pilon:9311..13571	-31	11	0.282711	11	27	0.4670657273	0.467066	1	end
ctg2201_pilon:9311..13571	-32	10	0.308722	10	26.5	0.5450223	0.545022	1	end
ctg2201_pilon:9311..13571	-33	8	0.276329	8	26.125	0.593474625	0.593475	1	end
ctg2201_pilon:9311..13571	-34	4	0.139634	4	23.25	0.49480325	0.494803	1	end
ctg2201_pilon:9311..13571	-35	6	0.199874	6	21.5	0.4615455	0.461545	1	end
ctg2201_pilon:9311..13571	-36	5	0.172705	5	20.8	0.5169022	0.516902	1	end
ctg2201_pilon:9311..13571	-37	6	0.180789	7	23.57142857	0.568169	0.568169	1	end
ctg2201_pilon:9311..13571	-38	7	0.175773	7	23.57142857	0.568169	0.568169	1	end
ctg2201_pilon:9311..13571	-39	8	0.197149	8	24.375	0.6013145	0.601314	1	end
ctg2201_pilon:9311..13571	-40	7	0.166299	7	25.71428571	0.626866	0.626866	1	end
ctg2201_pilon:9311..13571	-41	9	0.202009	9	29.66666667	0.6598988889	0.659899	1	end
ctg2201_pilon:9311..13571	-42	6	0.136951	7	29.71428571	0.6643692857	0.664369	1	end
ctg2201_pilon:9311..13571	-43	8	0.218619	8	31.875	0.626609375	0.626609	1	end
ctg2201_pilon:9311..13571	-44	10	0.301035	10	29.6	0.536215	0.536215	1	end
ctg2201_pilon:9311..13571	-45	13	0.3875	13	27.61538462	0.5055108462	0.505511	1	end
ctg2201_pilon:9311..13571	-46	16	0.551421	16	25.75	0.5194118125	0.519412	1	end
ctg2201_pilon:9311..13571	-47	16	0.710107	16	25.75	0.5194118125	0.519412	1	end
ctg2201_pilon:9311..13571	-48	14	0.744604	14	24.78571429	0.5201165714	0.520117	1	end
ctg2201_pilon:9311..13571	-49	11	0.756349	11	25.09090909	0.5544567273	0.554457	1	end
ctg2201_pilon:9311..13571	-50	6	1.16412	6	26.83333333	0.651504	0.651504	1	end
ctg222_pilon:360232..364608	-50	42	1.22872	40	50.65	0.014328575	0.0573143	0.25	end
ctg222_pilon:360232..364608	-49	51	1.34271	47	51.44680851	0.01353678936	0.0530191	0.255319	end
ctg222_pilon:360232..364608	-48	55	1.35697	52	50.96153846	0.01294604231	0.0560995	0.230769	end
ctg222_pilon:360232..364608	-47	58	1.42289	54	52.33333333	0.009795557407	0.0480873	0.203704	end
ctg222_pilon:360232..364608	-46	45	1.28173	41	52.68292683	0.006272960976	0.0428652	0.146341	end
ctg222_pilon:360232..364608	-45	24	0.758837	24	52.33333333	0.0126527375	0.0379582	0.333333	end
ctg222_pilon:360232..364608	-44	22	0.75405	20	51.75	0.01848058	0.0528017	0.35	end
ctg222_pilon:360232..364608	-43	19	0.668742	15	52.2	0.05996839333	0.128504	0.466667	end
ctg222_pilon:360232..364608	-42	15	0.533886	11	46.63636364	0.07798847273	0.142979	0.545455	end
ctg222_pilon:360232..364608	-41	18	0.589286	14	46.85714286	0.07667937143	0.119279	0.642857	end
ctg222_pilon:360232..364608	-40	24	0.835444	20	62.45	0.05352576	0.133814	0.4	end
ctg222_pilon:360232..364608	-39	19	0.610366	17	63.11764706	0.06036641176	0.128279	0.470588	end
ctg222_pilon:360232..364608	-38	16	0.483517	16	64.875	0.02803530625	0.0640807	0.4375	end
ctg222_pilon:360232..364608	-37	16	0.512021	16	65	0.0253179125	0.0675144	0.375	end
ctg222_pilon:360232..364608	-36	14	0.423192	14	68.64285714	0.0191124	0.0668934	0.285714	end
ctg222_pilon:360232..364608	-35	5	0.16017	5	51.4	0.05022446	0.0627806	0.8	end
ctg222_pilon:360232..364608	-34	17	0.54568	16	48.375	0.03057253125	0.0611451	0.5	end
ctg222_pilon:360232..364608	-33	17	0.590869	16	48.0625	0.02958690625	0.0591738	0.5	end
ctg222_pilon:360232..364608	-32	17	0.511114	16	47.625	0.03568446875	0.0634391	0.5625	end
ctg222_pilon:360232..364608	-31	19	0.622676	18	45.61111111	0.04520332222	0.081366	0.555556	end
ctg222_pilon:360232..364608	-30	23	0.598234	22	45.72727273	0.05229901818	0.0958815	0.545455	end
ctg222_pilon:360232..364608	-29	12	0.301961	12	41.91666667	0.0735568	0.0980757	0.75	end
ctg222_pilon:360232..364608	-28	18	0.407675	18	42.66666667	0.06787481111	0.0872676	0.777778	end
ctg222_pilon:360232..364608	-27	22	0.47451	22	41.22727273	0.06269608182	0.0862071	0.727273	end
ctg222_pilon:360232..364608	-26	19	0.437924	19	41.26315789	0.0557095	0.0756058	0.736842	end
ctg222_pilon:360232..364608	-25	16	0.443768	16	41.875	0.0613771625	0.0755411	0.8125	end
ctg222_pilon:360232..364608	-24	14	0.456334	14	42.64285714	0.06622481429	0.0842861	0.785714	end
ctg222_pilon:360232..364608	-23	10	0.353686	10	42.1	0.07384007	0.105486	0.7	end
ctg222_pilon:360232..364608	-22	7	0.30529	7	50.71428571	0.08438284286	0.0984466	0.857143	end
ctg222_pilon:360232..364608	-21	9	0.363354	8	49.875	0.0823577125	0.0941231	0.875	end
ctg222_pilon:360232..364608	-20	12	0.447959	11	50.45454545	0.0491728	0.0540901	0.909091	end
ctg222_pilon:360232..364608	-19	19	0.626904	16	43	0.06693326875	0.0713955	0.9375	end
ctg222_pilon:360232..364608	-18	31	0.92536	26	47	0.05214488462	0.0616258	0.846154	end
ctg222_pilon:360232..364608	-17	37	1.02165	31	47.16129032	0.05100329032	0.0585593	0.870968	end
ctg222_pilon:360232..364608	-16	41	1.14961	36	50.91666667	0.04603681667	0.0591902	0.777778	end
ctg222_pilon:360232..364608	-15	50	1.40314	45	52.91111111	0.04235986667	0.0635398	0.666667	end
ctg222_pilon:360232..364608	-14	54	1.50703	51	56.33333333	0.03179618039	0.0506752	0.627451	end
ctg222_pilon:360232..364608	-13	48	1.45865	47	57.17021277	0.02915001915	0.0456684	0.638298	end
ctg222_pilon:360232..364608	-12	49	1.46744	47	59.89361702	0.02457232766	0.0444192	0.553191	end
ctg222_pilon:360232..364608	-11	48	1.47206	46	60.08695652	0.02460072174	0.0435244	0.565217	end
ctg222_pilon:360232..364608	-10	39	1.26619	37	62.02702703	0.02434788108	0.0375363	0.648649	end
ctg222_pilon:360232..364608	-9	31	1.05404	29	63.51724138	0.02883637931	0.0418128	0.689655	end
ctg222_pilon:360232..364608	-8	25	0.908679	24	68.95833333	0.02975083333	0.0420012	0.708333	end
ctg222_pilon:360232..364608	-7	28	0.931473	28	69.67857143	0.0308825	0.0432355	0.714286	end
ctg222_pilon:360232..364608	-6	33	0.952729	31	69.35483871	0.03064457097	0.0379993	0.806452	end
ctg222_pilon:360232..364608	-5	33	0.9097	30	68.63333333	0.02541119667	0.0381168	0.666667	end
ctg222_pilon:360232..364608	-4	30	0.990848	27	69.88888889	0.0215374	0.0342065	0.62963	end
ctg222_pilon:360232..364608	-3	26	1.01891	23	69.26086957	0.02063876522	0.0365147	0.565217	end
ctg222_pilon:360232..364608	-2	15	0.901129	12	67.91666667	0.01720089167	0.0294872	0.583333	end
ctg222_pilon:360232..364608	-1	5	0.696483	4	63	0	0	0	end
ctg222_pilon:360232..364608	1	64	1.10261	63	76.38095238	0.01161964286	0.0457523	0.253968	end
ctg222_pilon:360232..364608	22	64	1.10261	63	76.38095238	0.01161964286	0.0457523	0.253968	start
ctg222_pilon:360232..364608	21	66	1.05348	65	78.18461538	0.01669993692	0.0493407	0.338462	start
ctg222_pilon:360232..364608	2	66	1.05348	65	78.18461538	0.01669993692	0.0493407	0.338462	end
ctg222_pilon:360232..364608	20	49	0.86187	49	77.30612245	0.02855898367	0.0583079	0.489796	start
ctg222_pilon:360232..364608	3	49	0.86187	49	77.30612245	0.02855898367	0.0583079	0.489796	end
ctg222_pilon:360232..364608	19	46	0.814326	46	75.97826087	0.0344004413	0.0545662	0.630435	start
ctg222_pilon:360232..364608	4	46	0.814326	46	75.97826087	0.0344004413	0.0545662	0.630435	end
ctg222_pilon:360232..364608	18	49	0.838445	49	75.46938776	0.03800334082	0.0620721	0.612245	start
ctg222_pilon:360232..364608	5	49	0.838445	49	75.46938776	0.03800334082	0.0620721	0.612245	end
ctg222_pilon:360232..364608	17	54	0.878685	53	77.22641509	0.03863400377	0.0602236	0.641509	start
ctg222_pilon:360232..364608	6	54	0.878685	53	77.22641509	0.03863400377	0.0602236	0.641509	end
ctg222_pilon:360232..364608	16	51	0.829572	50	77.28	0.038233492	0.0597398	0.64	start
ctg222_pilon:360232..364608	7	51	0.829572	50	77.28	0.038233492	0.0597398	0.64	end
ctg222_pilon:360232..364608	15	53	0.831383	51	76.58823529	0.04157951176	0.0605873	0.686275	start
ctg222_pilon:360232..364608	8	53	0.831383	51	76.58823529	0.04157951176	0.0605873	0.686275	end
ctg222_pilon:360232..364608	14	51	0.850001	49	74.57142857	0.04400213265	0.0634148	0.693878	start
ctg222_pilon:360232..364608	9	51	0.850001	49	74.57142857	0.04400213265	0.0634148	0.693878	end
ctg222_pilon:360232..364608	10	55	0.895612	53	72.83018868	0.03669200566	0.0571964	0.641509	end
ctg222_pilon:360232..364608	13	55	0.895612	53	72.83018868	0.03669200566	0.0571964	0.641509	start
ctg222_pilon:360232..364608	11	49	0.833317	48	69.64583333	0.04112467917	0.0598177	0.6875	end
ctg222_pilon:360232..364608	12	49	0.833317	48	69.64583333	0.04112467917	0.0598177	0.6875	start
ctg222_pilon:360232..364608	11	51	0.867478	50	67.26	0.037007078	0.0560713	0.66	start
ctg222_pilon:360232..364608	12	51	0.867478	50	67.26	0.037007078	0.0560713	0.66	end
ctg222_pilon:360232..364608	10	56	0.968554	56	70.96428571	0.02494429107	0.0481683	0.517857	start
ctg222_pilon:360232..364608	13	56	0.968554	56	70.96428571	0.02494429107	0.0481683	0.517857	end
ctg222_pilon:360232..364608	14	53	0.906332	53	72.52830189	0.0211520283	0.0415206	0.509434	end
ctg222_pilon:360232..364608	9	53	0.906332	53	72.52830189	0.0211520283	0.0415206	0.509434	start
ctg222_pilon:360232..364608	15	56	0.996021	55	76.6	0.01513232909	0.0396323	0.381818	end
ctg222_pilon:360232..364608	8	56	0.996021	55	76.6	0.01513232909	0.0396323	0.381818	start
ctg222_pilon:360232..364608	16	56	1.03205	55	75.07272727	0.01643927273	0.0393113	0.418182	end
ctg222_pilon:360232..364608	7	56	1.03205	55	75.07272727	0.01643927273	0.0393113	0.418182	start
ctg222_pilon:360232..364608	17	59	1.10267	58	75.70689655	0.0176585069	0.0409677	0.431034	end
ctg222_pilon:360232..364608	6	59	1.10267	58	75.70689655	0.0176585069	0.0409677	0.431034	start
ctg222_pilon:360232..364608	18	55	1.13956	55	73.21818182	0.01690974	0.0372014	0.454545	end
ctg222_pilon:360232..364608	5	55	1.13956	55	73.21818182	0.01690974	0.0372014	0.454545	start
ctg222_pilon:360232..364608	19	47	1.24249	47	72.38297872	0.01764824894	0.0394985	0.446809	end
ctg222_pilon:360232..364608	4	47	1.24249	47	72.38297872	0.01764824894	0.0394985	0.446809	start
ctg222_pilon:360232..364608	20	31	1.14211	32	66.65625	0.02467086563	0.0394734	0.625	end
ctg222_pilon:360232..364608	3	31	1.14211	32	66.65625	0.02467086563	0.0394734	0.625	start
ctg222_pilon:360232..364608	21	21	1.20873	22	68.5	0.0158913	0.0317826	0.5	end
ctg222_pilon:360232..364608	2	21	1.20873	22	68.5	0.0158913	0.0317826	0.5	start
ctg222_pilon:360232..364608	1	9	1.29659	10	70.5	0.00714943	0.0238314	0.3	start
ctg222_pilon:360232..364608	22	9	1.29659	10	70.5	0.00714943	0.0238314	0.3	end
ctg222_pilon:360232..364608	-1	29	0.82198	29	69.5862069	0.04517326897	0.0569576	0.793103	start
ctg222_pilon:360232..364608	-2	24	0.849206	23	70.60869565	0.04161286957	0.0562998	0.73913	start
ctg222_pilon:360232..364608	-3	17	0.681498	16	69.1875	0.04005066875	0.0534009	0.75	start
ctg222_pilon:360232..364608	-4	12	0.40217	12	65.58333333	0.0428778	0.0571704	0.75	start
ctg222_pilon:360232..364608	-5	16	0.476384	16	59.0625	0.04436835625	0.0591578	0.75	start
ctg222_pilon:360232..364608	-6	23	0.648719	23	59	0.0514447	0.0622752	0.826087	start
ctg222_pilon:360232..364608	-7	32	0.752774	32	58.84375	0.04521185937	0.0578712	0.78125	start
ctg222_pilon:360232..364608	-8	38	0.80719	38	61.92105263	0.03949497632	0.0577234	0.684211	start
ctg222_pilon:360232..364608	-9	45	1.00261	45	62.77777778	0.03750882444	0.0562632	0.666667	start
ctg222_pilon:360232..364608	-10	49	1.1233	48	64.33333333	0.03116601458	0.0498656	0.625	start
ctg222_pilon:360232..364608	-11	57	1.15774	54	66.75925926	0.02405537222	0.0405934	0.592593	start
ctg222_pilon:360232..364608	-12	62	1.12389	58	66.01724138	0.02082778448	0.0377504	0.551724	start
ctg222_pilon:360232..364608	-13	75	1.26119	70	66.08571429	0.01689165571	0.0347769	0.485714	start
ctg222_pilon:360232..364608	-14	85	1.32676	79	65.96202532	0.01614203924	0.0398507	0.405063	start
ctg222_pilon:360232..364608	-15	82	1.23804	77	65.42857143	0.01509267662	0.0374883	0.402597	start
ctg222_pilon:360232..364608	-16	82	1.28307	78	63.51282051	0.01450850385	0.0435255	0.333333	start
ctg222_pilon:360232..364608	-17	74	1.28134	71	65.90140845	0.01375430704	0.0488278	0.28169	start
ctg222_pilon:360232..364608	-18	61	1.15692	59	65.59322034	0.02276032034	0.0639457	0.355932	start
ctg222_pilon:360232..364608	-19	60	1.17869	58	65.60344828	0.02017258793	0.0557148	0.362069	start
ctg222_pilon:360232..364608	-20	54	1.15205	52	64.63461538	0.020521075	0.0711397	0.288462	start
ctg222_pilon:360232..364608	-21	43	0.967346	41	66.70731707	0.02313727805	0.0677592	0.341463	start
ctg222_pilon:360232..364608	-22	42	0.903897	40	63.525	0.0316935775	0.0745731	0.425	start
ctg222_pilon:360232..364608	-23	49	1.03479	46	60.80434783	0.02605326304	0.0570691	0.456522	start
ctg222_pilon:360232..364608	-24	40	0.973263	38	59.78947368	0.04168932368	0.0720088	0.578947	start
ctg222_pilon:360232..364608	-25	47	1.09219	44	62.95454545	0.04357340227	0.0766892	0.568182	start
ctg222_pilon:360232..364608	-26	51	1.17359	49	64.14285714	0.03836145714	0.0751885	0.510204	start
ctg222_pilon:360232..364608	-27	50	1.12134	48	65.33333333	0.03633746667	0.0697679	0.520833	start
ctg222_pilon:360232..364608	-28	38	0.891447	37	67.45945946	0.0395061027	0.081207	0.486486	start
ctg222_pilon:360232..364608	-29	33	0.746003	32	66.53125	0.0446429875	0.0840339	0.53125	start
ctg222_pilon:360232..364608	-30	24	0.563019	24	64.29166667	0.0538490125	0.0807735	0.666667	start
ctg222_pilon:360232..364608	-31	24	0.590677	24	61.33333333	0.06367970417	0.0899008	0.708333	start
ctg222_pilon:360232..364608	-32	26	0.662746	25	59.04	0.05486842	0.0857319	0.64	start
ctg222_pilon:360232..364608	-33	25	0.647646	24	57.875	0.05696670417	0.0911467	0.625	start
ctg222_pilon:360232..364608	-34	26	0.697562	25	59.2	0.042407332	0.0757274	0.56	start
ctg222_pilon:360232..364608	-35	34	0.906655	33	61.42424242	0.02617088485	0.0616885	0.424242	start
ctg222_pilon:360232..364608	-36	42	0.934932	40	63.5	0.01650073	0.0471449	0.35	start
ctg222_pilon:360232..364608	-37	42	0.91555	41	63.82926829	0.02242819024	0.0613037	0.365854	start
ctg222_pilon:360232..364608	-38	60	1.11294	58	66.4137931	0.01514827586	0.0549125	0.275862	start
ctg222_pilon:360232..364608	-39	67	1.15533	64	65.046875	0.01310871875	0.0441557	0.296875	start
