group	r.squared	i
"Conserved methylation\nacross families"	0.764403024	642
"Contrasting methylation\namongst tubeworms"	0.044662995	642
"Contrasting methylation\nacross families"	0.115456971	643
"Conserved methylation\nacross families"	0.762270407	643
"Conserved methylation\namongst tubeworms"	0.745179386	643
"Contrasting methylation\namongst tubeworms"	0.033027954	643
"Contrasting methylation\nacross families"	0.126340348	644
"Conserved methylation\namongst tubeworms"	0.728109259	644
"Conserved methylation\nacross families"	0.752535164	644
"Contrasting methylation\namongst tubeworms"	0.037966183	644
"Contrasting methylation\nacross families"	0.135894192	645
"Conserved methylation\namongst tubeworms"	0.734123537	645
"Conserved methylation\nacross families"	0.74348501	645
"Contrasting methylation\namongst tubeworms"	0.053575597	645
"Contrasting methylation\nacross families"	0.12975721	646
"Conserved methylation\namongst tubeworms"	0.728788453	646
"Conserved methylation\nacross families"	0.755263895	646
"Contrasting methylation\namongst tubeworms"	0.029412198	646
"Contrasting methylation\nacross families"	0.132213884	647
"Conserved methylation\namongst tubeworms"	0.74707333	647
"Conserved methylation\nacross families"	0.765906831	647
"Contrasting methylation\namongst tubeworms"	0.046447788	647
"Contrasting methylation\nacross families"	0.135710721	648
"Conserved methylation\namongst tubeworms"	0.752587477	648
"Conserved methylation\nacross families"	0.758490428	648
"Contrasting methylation\namongst tubeworms"	0.025766843	648
"Contrasting methylation\nacross families"	0.121563487	649
"Conserved methylation\namongst tubeworms"	0.732999296	649
"Conserved methylation\nacross families"	0.759735118	649
"Contrasting methylation\namongst tubeworms"	0.045335124	649
"Contrasting methylation\nacross families"	0.126816932	650
"Conserved methylation\namongst tubeworms"	0.727633504	650
"Conserved methylation\nacross families"	0.753573705	650
"Contrasting methylation\namongst tubeworms"	0.034873355	650
"Contrasting methylation\nacross families"	0.12667024	651
"Conserved methylation\namongst tubeworms"	0.73581295	651
"Conserved methylation\nacross families"	0.753445081	651
"Contrasting methylation\namongst tubeworms"	0.039689125	651
"Contrasting methylation\nacross families"	0.118422205	652
"Conserved methylation\namongst tubeworms"	0.74226918	652
"Conserved methylation\nacross families"	0.758613034	652
"Contrasting methylation\namongst tubeworms"	0.036302657	652
"Contrasting methylation\nacross families"	0.120457004	653
"Conserved methylation\nacross families"	0.77371911	653
"Conserved methylation\namongst tubeworms"	0.732358383	653
"Contrasting methylation\namongst tubeworms"	0.039646361	653
"Contrasting methylation\nacross families"	0.129492108	654
"Conserved methylation\namongst tubeworms"	0.74365135	654
"Conserved methylation\nacross families"	0.755980956	654
"Contrasting methylation\namongst tubeworms"	0.029473791	654
"Contrasting methylation\nacross families"	0.128809643	655
"Conserved methylation\namongst tubeworms"	0.739448118	655
"Conserved methylation\nacross families"	0.763387398	655
"Contrasting methylation\namongst tubeworms"	0.044996739	655
"Contrasting methylation\nacross families"	0.129120443	656
"Conserved methylation\namongst tubeworms"	0.745023488	656
"Conserved methylation\nacross families"	0.753542566	656
"Contrasting methylation\namongst tubeworms"	0.029093762	656
"Contrasting methylation\nacross families"	0.130845666	657
"Conserved methylation\namongst tubeworms"	0.726004838	657
"Conserved methylation\nacross families"	0.755713541	657
"Contrasting methylation\namongst tubeworms"	0.053516541	657
"Contrasting methylation\nacross families"	0.123253126	658
"Conserved methylation\namongst tubeworms"	0.732692211	658
"Conserved methylation\nacross families"	0.759735199	658
"Contrasting methylation\namongst tubeworms"	0.047472264	658
"Contrasting methylation\nacross families"	0.126784506	659
"Conserved methylation\namongst tubeworms"	0.74050404	659
"Conserved methylation\nacross families"	0.753581141	659
"Contrasting methylation\namongst tubeworms"	0.050327155	659
"Contrasting methylation\nacross families"	0.12531736	660
"Conserved methylation\namongst tubeworms"	0.722081033	660
"Conserved methylation\nacross families"	0.771938781	660
"Contrasting methylation\namongst tubeworms"	0.037244806	660
"Contrasting methylation\nacross families"	0.128323	661
"Conserved methylation\namongst tubeworms"	0.74817089	661
"Conserved methylation\nacross families"	0.75819773	661
"Contrasting methylation\namongst tubeworms"	0.039461919	661
"Contrasting methylation\nacross families"	0.130683664	662
"Conserved methylation\namongst tubeworms"	0.738085776	662
"Conserved methylation\nacross families"	0.772911089	662
"Contrasting methylation\namongst tubeworms"	0.041978085	662
"Contrasting methylation\nacross families"	0.128181184	663
"Conserved methylation\nacross families"	0.739825738	663
"Conserved methylation\namongst tubeworms"	0.748915142	663
"Contrasting methylation\namongst tubeworms"	0.039854431	663
"Contrasting methylation\nacross families"	0.120062271	664
"Conserved methylation\namongst tubeworms"	0.718876447	664
"Conserved methylation\nacross families"	0.768716673	664
"Contrasting methylation\namongst tubeworms"	0.025554202	664
"Contrasting methylation\nacross families"	0.13288163	665
"Conserved methylation\namongst tubeworms"	0.740850975	665
"Conserved methylation\nacross families"	0.766705597	665
"Contrasting methylation\namongst tubeworms"	0.02741881	665
"Contrasting methylation\nacross families"	0.126006238	666
"Conserved methylation\namongst tubeworms"	0.747395932	666
"Conserved methylation\nacross families"	0.755837073	666
"Contrasting methylation\namongst tubeworms"	0.037980411	666
"Contrasting methylation\nacross families"	0.127017076	667
"Conserved methylation\namongst tubeworms"	0.73667548	667
"Conserved methylation\nacross families"	0.754966382	667
"Contrasting methylation\namongst tubeworms"	0.034943312	667
"Contrasting methylation\nacross families"	0.132443597	668
"Conserved methylation\namongst tubeworms"	0.742222439	668
"Conserved methylation\nacross families"	0.74830908	668
"Contrasting methylation\namongst tubeworms"	0.049824941	668
"Contrasting methylation\nacross families"	0.122717072	669
"Conserved methylation\namongst tubeworms"	0.74973079	669
"Conserved methylation\nacross families"	0.76603215	669
"Contrasting methylation\namongst tubeworms"	0.045336903	669
"Contrasting methylation\nacross families"	0.124246153	670
"Conserved methylation\nacross families"	0.762374368	670
"Conserved methylation\namongst tubeworms"	0.732949868	670
"Contrasting methylation\namongst tubeworms"	0.03491373	670
"Contrasting methylation\nacross families"	0.130423878	671
"Conserved methylation\namongst tubeworms"	0.736489692	671
"Conserved methylation\nacross families"	0.764009748	671
"Contrasting methylation\namongst tubeworms"	0.03672952	671
"Contrasting methylation\nacross families"	0.127114876	672
"Conserved methylation\namongst tubeworms"	0.734689271	672
"Conserved methylation\nacross families"	0.752844456	672
"Contrasting methylation\namongst tubeworms"	0.043867826	672
"Contrasting methylation\nacross families"	0.130857803	673
"Conserved methylation\namongst tubeworms"	0.729807818	673
"Conserved methylation\nacross families"	0.756267535	673
"Contrasting methylation\namongst tubeworms"	0.037496696	673
"Contrasting methylation\nacross families"	0.131746867	674
"Conserved methylation\namongst tubeworms"	0.730630468	674
"Conserved methylation\nacross families"	0.75001266	674
"Contrasting methylation\namongst tubeworms"	0.055236942	674
"Contrasting methylation\nacross families"	0.123494789	675
"Conserved methylation\namongst tubeworms"	0.726332394	675
"Conserved methylation\nacross families"	0.762227728	675
"Contrasting methylation\namongst tubeworms"	0.024012813	675
"Contrasting methylation\nacross families"	0.135622822	676
"Conserved methylation\namongst tubeworms"	0.733772681	676
"Conserved methylation\nacross families"	0.758112353	676
"Contrasting methylation\namongst tubeworms"	0.038416708	676
"Conserved methylation\namongst tubeworms"	0.739974226	677
"Conserved methylation\nacross families"	0.757552432	677
"Contrasting methylation\nacross families"	0.130312911	677
"Contrasting methylation\namongst tubeworms"	0.045590974	677
"Contrasting methylation\nacross families"	0.131284049	678
"Conserved methylation\namongst tubeworms"	0.743090717	678
"Conserved methylation\nacross families"	0.764459563	678
"Contrasting methylation\namongst tubeworms"	0.032971494	678
"Contrasting methylation\nacross families"	0.134269132	679
"Conserved methylation\namongst tubeworms"	0.730160595	679
"Conserved methylation\nacross families"	0.756098451	679
"Contrasting methylation\namongst tubeworms"	0.039953093	679
"Contrasting methylation\nacross families"	0.114769123	680
"Conserved methylation\namongst tubeworms"	0.739201708	680
"Conserved methylation\nacross families"	0.757951338	680
"Contrasting methylation\namongst tubeworms"	0.0341988	680
"Contrasting methylation\nacross families"	0.133439654	681
"Conserved methylation\namongst tubeworms"	0.730660478	681
"Conserved methylation\nacross families"	0.758573251	681
"Contrasting methylation\namongst tubeworms"	0.042078412	681
"Contrasting methylation\nacross families"	0.124147797	682
"Conserved methylation\namongst tubeworms"	0.757949559	682
"Conserved methylation\nacross families"	0.760063934	682
"Contrasting methylation\namongst tubeworms"	0.041363495	682
"Contrasting methylation\nacross families"	0.116585898	683
"Conserved methylation\namongst tubeworms"	0.747666855	683
"Conserved methylation\nacross families"	0.764222532	683
"Contrasting methylation\namongst tubeworms"	0.034738027	683
"Contrasting methylation\nacross families"	0.124827106	684
"Conserved methylation\namongst tubeworms"	0.743565761	684
"Conserved methylation\nacross families"	0.754810797	684
"Contrasting methylation\namongst tubeworms"	0.04012863	684
"Contrasting methylation\nacross families"	0.131259212	685
"Conserved methylation\namongst tubeworms"	0.74043303	685
"Conserved methylation\nacross families"	0.748065216	685
"Contrasting methylation\namongst tubeworms"	0.019352938	685
"Conserved methylation\namongst tubeworms"	0.736385445	686
"Conserved methylation\nacross families"	0.760115765	686
"Contrasting methylation\nacross families"	0.133056803	686
"Contrasting methylation\namongst tubeworms"	0.043524787	686
"Conserved methylation\nacross families"	0.760176575	687
"Conserved methylation\namongst tubeworms"	0.730712088	687
"Contrasting methylation\nacross families"	0.133277767	687
"Contrasting methylation\namongst tubeworms"	0.048394571	687
"Contrasting methylation\nacross families"	0.129949892	688
"Conserved methylation\nacross families"	0.762725593	688
"Conserved methylation\namongst tubeworms"	0.740508819	688
"Contrasting methylation\namongst tubeworms"	0.039660844	688
"Contrasting methylation\nacross families"	0.123159896	689
"Conserved methylation\namongst tubeworms"	0.745204991	689
"Conserved methylation\nacross families"	0.76464746	689
"Contrasting methylation\namongst tubeworms"	0.035409926	689
"Contrasting methylation\nacross families"	0.13170222	690
"Conserved methylation\namongst tubeworms"	0.725039061	690
"Conserved methylation\nacross families"	0.760132045	690
"Contrasting methylation\namongst tubeworms"	0.026680812	690
"Contrasting methylation\nacross families"	0.12114723	691
"Conserved methylation\namongst tubeworms"	0.732403736	691
"Conserved methylation\nacross families"	0.748178477	691
"Contrasting methylation\namongst tubeworms"	0.037521647	691
"Contrasting methylation\nacross families"	0.11584423	692
"Conserved methylation\namongst tubeworms"	0.742561932	692
"Conserved methylation\nacross families"	0.764502932	692
"Contrasting methylation\namongst tubeworms"	0.035820235	692
"Contrasting methylation\nacross families"	0.124914892	693
"Conserved methylation\namongst tubeworms"	0.760061639	693
